연번,회사명,대표자명,업종,지역,확인서기간만료일
20243,커넥티드인사이트,이재준,정보통신,충남,2027-04-29
20244,피앰아이,"이창재,조민희",서비스,서울,2027-04-29
20245,휴바이오텍,이찬호,기타,경남,2027-04-29
20246,액시스소프트,박경근,서비스,서울,2027-04-29
20247,에프앤이노에듀,박승원,S/W,서울,2027-04-29
20248,이도플래닝,정성은,서비스,서울,2027-04-29
20249,한국피에스,"한재필,한상재",화학,강원,2027-04-29
20250,아이엔지전자 ,노광섭,기타,충북,2027-04-29
20251,에스트랜스포트,최장국,정보통신,서울,2027-04-29
20252, 이아이에스,조성철,정보통신,대전,2027-04-29
20253, 투비스마트,김광,S/W,경기,2027-04-29
20254,교림소프트,김명희,S/W,서울,2027-04-29
20255,더파운더즈,"이창주,이선형",기타,서울,2027-04-29
20256,성원엔지니어링,고성수,건설,전남,2027-04-29
20257,에이치에스코프레이션,정대철,전기전자,경남,2027-04-29
20258,엠엠티에스엠,박해준,기타,대구,2027-04-29
20259,한경건설,홍진호,건설,서울,2027-04-29
20260,대백인터내쇼날,박기성,기계금속,경기,2027-04-29
20261,미스터로맨스,"심세윤,유재혁",서비스,서울,2027-04-29
20262,천우,김제봉,기타,경기,2027-04-29
20263,대우선재 ,"신현구,신설아",기계금속,충북,2027-04-29
20264,보임테크놀러지,"김상범,유소희",기타,서울,2027-04-29
20265,오즈레이 ,백홍기,전기전자,경기,2027-04-29
20266, 대교에이스,구자왕,기타,세종,2027-04-29
20267, 디와이즈,이용주,정보통신,서울,2027-04-29
20268, 에이엘에스,"조인국, 이준효(각자 대표)",전기전자,경기,2027-04-29
20269,하이리움산업,김서영,전기전자,경기,2027-04-29
20270,네오랩컨버전스,이상규,정보통신,서울,2027-04-29
20271,동광명품도어,이명현,기타,대구,2027-04-29
20272,디메텍,이승대,기타,경기,2027-04-29
20273,명전와이어,박태의,기계금속,경기,2027-04-29
20274,삼호유비,김영태,화학,전북,2027-04-29
20275,신도기연,박웅기,기계금속,경기,2027-04-29
20276,에스티선랩,"양재창,정영철",전기전자,서울,2027-04-29
20277,월드일렉트릭,김용범,전기전자,경기,2027-04-29
20278,제이아이이엔지,하인수,전기전자,서울,2027-04-29
20279,플로트론,장국진,기계금속,서울,2027-04-29
20280,피엘앤씨테크놀로지,정훈,서비스,서울,2027-04-29
20281,신진에이티디,이정훈,기타,경기,2027-04-29
20282,영중산업,이중화,기계금속,경기,2027-04-29
20283, 지엔엠텍,손법호,기계금속,경기,2027-04-29
20284,승리정밀,유병대,기계금속,경기,2027-04-29
20285,유니테크,"이성호,박익순(각자대표)",화학,경기,2027-04-29
20286, 그린이엔에스,"이숙희, 유도경",정보통신,광주,2027-04-30
20287,신한휴밴스,오철규,기타,부산,2027-04-30
20288, 정원엘피,"박봉균,윤송희",전기전자,인천,2027-04-30
20289,부전,박범순,기타,경기,2027-04-30
20290, 다우산업,박종관,전기전자,충북,2027-04-30
20291,큰산기술 ,최용삼,환경,인천,2027-04-30
20292,케이텍글로벌,채경환,기계금속,부산,2027-05-01
20293,성지모터스,"정한섭,이명숙",전기전자,부산,2027-05-01
20294,명성테크,송명식,기계금속,부산,2027-05-01
20295,금강콘트롤,이경선,전기전자,경기,2027-05-02
20296,이노오토텍,최혜정,기계금속,경북,2027-05-02
20297, 삼보염공,김성훈,섬유,대구,2027-05-02
20298,다원디앤아이,진정일,섬유,대구,2027-05-02
20299,에스지유테크,유상곤,기타,경기,2027-05-02
20300,에이팜건강,허용,바이오,대구,2027-05-02
20301,에스알씨,신연화,식품,인천,2027-05-02
20302,올윈에듀,김기상,서비스,서울,2027-05-02
20303,원영씰,김상돈,기타,인천,2027-05-02
20304,제온스,김인섭,S/W,서울,2027-05-02
20305,에브리봇 ,정우철,전기전자,경기,2027-05-02
20306, 금영이엔지,최승호,건설,대전,2027-05-02
20307, 렘퍼스,장상권,전기전자,경기,2027-05-02
20308, 알파비트,전태렬,S/W,경기,2027-05-02
20309, 이쓰리,유근영,전기전자,대전,2027-05-02
20310,치크리트,신상철,전기전자,인천,2027-05-02
20311,누리티앤씨,이충원,기계금속,경기,2027-05-02
20312,에스지이에너지,유정호,기계금속,경기,2027-05-02
20313,엘에스지,안명선,기계금속,강원,2027-05-02
20314,계명전기공업,최영금,전기전자,인천,2027-05-02
20315,신한포장,한동석,기타,경기,2027-05-02
20316,정은초경,박수흥,기계금속,경기,2027-05-02
20317,퓨어플러스 ,박헌식,식품,경남,2027-05-02
20318,써브나라,고용선,S/W,경기,2027-05-02
20319,오토마,김은광,기계금속,경기,2027-05-02
20320,우진에코텍,석주환,기계금속,강원,2027-05-02
20321,우리비앤비,박상협,바이오,전북,2027-05-03
20322,미래테크,"박해대,서순옥",기타,대구,2027-05-03
20323,남전산업,원동희,섬유,경북,2027-05-03
20324,씨티푸드,이주석,식품,경북,2027-05-03
20325,유엔젤,유지원,S/W,경기,2027-05-03
20326,유한회사 디씨티머티리얼,이근수,화학,충북,2027-05-03
20327, 에스와이씨,박명식,전기전자,경기,2027-05-03
20328,코론,김진일,기계금속,충남,2027-05-03
20329,해림,이한민,기계금속,경기,2027-05-03
20330,드림셰프,김양영,기타,경기,2027-05-03
20331,엠에스엘 콤프레서,성시민,기계금속,경기,2027-05-03
20332,제트스타 ,김대호,기계금속,광주,2027-05-03
20333,프리닉스,노광호,전기전자,경기,2027-05-03
20334,라인호,신라이히라이너,기계금속,전남,2027-05-03
20335,수형산업개발,배기훈,기타,경북,2027-05-03
20336, 파크원에이피에스,오석균,정보통신,서울,2027-05-05
20337,올비트앤,차경애,기계금속,서울,2027-05-05
20338, 루나소프트,"박진영,김범수",S/W,서울,2027-05-05
20339,헥토헬스케어,"이경민,김석진",바이오,서울,2027-05-05
20340,맑은동해,이재홍,식품,강원,2027-05-05
20341,에스이,조광양,기타,충남,2027-05-05
20342,일국기업,조인선,건설,광주,2027-05-05
20343,산과들,김인식,화학,전북,2027-05-05
20344,카호코리아 ,최재호,기계금속,충남,2027-05-05
20345,케이엠피 ,"이동욱,신영철,이형집",기타,충남,2027-05-05
20346, 태화정공,박기수,건설,충남,2027-05-05
20347,엔티렉스,오상혁,전기전자,인천,2027-05-05
20348,인우코퍼레이션,공성욱,화학,서울,2027-05-05
20349,블루센 ,손창식,환경,대구,2027-05-05
20350,아이알링크,김광원,정보통신,서울,2027-05-05
20351,MS이엔지,신현대,기계금속,부산,2027-05-05
20352,정원포장,"한명진,김숙경",기타,경기,2027-05-06
20353,벳칭,김평섭,S/W,서울,2027-05-06
20354, 디지털바인즈,양민영,S/W,충북,2027-05-06
20355,소리,장성필,전기전자,대구,2027-05-06
20356,네오팝콘,류승엽,서비스,서울,2027-05-06
20357,로코파트너스,강효권,건설,서울,2027-05-06
20358,에이치비에스라이프,"김동민,고춘도",기타,서울,2027-05-06
20359,메디칸 ,이희영,바이오,서울,2027-05-06
20360, 스탠더드시험연구소,"박준현,박혜영",기타,대전,2027-05-06
20361, 현텍,박혜정,기계금속,충북,2027-05-06
20362,피에스텍,황재용,전기전자,서울,2027-05-06
20363,재성정밀,신인학,기계금속,경남,2027-05-06
20364, 한솔스틸,최경수,기계금속,충남,2027-05-06
20365,와이즈오토모티브,박재홍,전기전자,서울,2027-05-06
20366,서광건설엔지니어링,김진수,건설,강원,2027-05-07
20367,컨텍터스,송희국,기타,서울,2027-05-07
20368,베름,한권일,식품,강원,2027-05-07
20369,뽀너스,"임태현, 김소진",기타,부산,2027-05-07
20370, 신성,김동열,기계금속,경기,2027-05-07
20371,성림씨앤지,홍명숙,전기전자,경기,2027-05-07
20372,시크한,신학수,정보통신,전북,2027-05-07
20373,카비랩,강성빈,S/W,서울,2027-05-07
20374,디케이텍인더스트리,김춘식,기계금속,경기,2027-05-07
20375,블루탑,김상봉,전기전자,인천,2027-05-07
20376,엔피케이,김상준,식품,전남,2027-05-07
20377, 디케이조명,"이명예,고강희",전기전자,인천,2027-05-07
20378,지앤브이,전경아,바이오,강원,2027-05-07
20379,에스엔디파워닉스,최승희,전기전자,경기,2027-05-07
20380,코카코,김제원,기계금속,부산,2027-05-07
20381,킴스코파쎄,김병준,기계금속,경기,2027-05-07
20382,한맥소프트웨어,권순모,S/W,서울,2027-05-07
20383,미래SMT,하영수,기타,경기,2027-05-07
20384,세명차양시스템,최성규,전기전자,서울,2027-05-07
20385, 아이랩미디어,윤현정,S/W,서울,2027-05-08
20386,수산,김정민,화학,경기,2027-05-08
20387,엔이아이기술,강대남,서비스,서울,2027-05-08
20388,데크카본,"김광수,우종인",기계금속,전북,2027-05-08
20389,송현,강일,기계금속,전남,2027-05-08
20390,화인엠이씨 ,이광희,바이오,서울,2027-05-08
20391,남주실업,박영기,기계금속,광주,2027-05-09
20392,상상이음,김종현,S/W,대전,2027-05-09
20393,빅웨이브로보틱스,김민교,정보통신,서울,2027-05-09
20394,솔리스,이종필,기계금속,충남,2027-05-09
20395,레아테크,조홍철,S/W,충남,2027-05-09
20396,유앤미코리아,김현우,바이오,경기,2027-05-09
20397,동양후로아,이현호,건설,경기,2027-05-09
20398,스마트레이더시스템,김용환,전기전자,경기,2027-05-09
20399,에이켐,김연흥,화학,경기,2027-05-09
20400,지앤아이테크,강효란,기타,경기,2027-05-09
20401,오거토탈 ,임재홍,기계금속,경기,2027-05-09
20402,죠이,김두철,기타,경기,2027-05-09
20403, 마르스,장우교,전기전자,경기,2027-05-09
20404, 명주푸드,오명주,식품,전남,2027-05-09
20405, 이에스엘,정철,기계금속,경기,2027-05-09
20406, 포럼에이트코리아,김도훈,S/W,경기,2027-05-09
20407,브릭,김현우,S/W,경기,2027-05-09
20408,백산화학,이득치,화학,경기,2027-05-09
20409, 세경글로텍,최동식,화학,충북,2027-05-09
20410,에이치피앤씨,김홍숙,바이오,서울,2027-05-09
20411,케이알엔지니어링,장경식,서비스,서울,2027-05-09
20412,금성지앤씨,안호균,화학,경북,2027-05-09
20413,대흥유압,이정연,기계금속,인천,2027-05-09
20414,제철,한영만,기계금속,대구,2027-05-09
20415,아이커머,"조상현,서원교",정보통신,서울,2027-05-09
20416,에스앤지바이오텍,강성권,기타,경기,2027-05-09
20417,이코니,박형근,전기전자,경북,2027-05-09
20418,케빅,권혁준,전기전자,경기,2027-05-09
20419,해든브릿지,남궁환식,S/W,서울,2027-05-09
20420,대명하이텍,노춘우,전기전자,전남,2027-05-09
20421,신영제어기,구준회,기계금속,경기,2027-05-09
20422, 제일화성,양준모,기타,경기,2027-05-09
20423,대성기계,박기혁,기계금속,강원,2027-05-10
20424, 엔공구,최만수,기타,광주,2027-05-10
20425, 엘케이인더스트리,김범석,기계금속,충남,2027-05-10
20426, 이노베이스,전형근,전기전자,충남,2027-05-10
20427,구산,황성진,기타,경남,2027-05-10
20428,다이치,이지홍,기타,경기,2027-05-10
20429,미래지중정보,"김건,최정규",서비스,경기,2027-05-10
20430,우리별,이정석,정보통신,경기,2027-05-10
20431,크레비스파트너스,김재현,서비스,서울,2027-05-10
20432,포시즌냉각기,김달곤,기타,경기,2027-05-10
20433,삼승테크,손문배,전기전자,경기,2027-05-10
20434,아산볼트기업,김선태,기타,경기,2027-05-10
20435,아이씨티웨이 ,조유복,정보통신,경기,2027-05-10
20436,중앙알엔티,오병엽,전기전자,경기,2027-05-10
20437, 다오옵틱,서창수,기계금속,인천,2027-05-10
20438,신라금속,김형진,기계금속,부산,2027-05-10
20439,아이티윈,곽영호,정보통신,부산,2027-05-10
20440,왕보,김현태,기타,경북,2027-05-10
20441,제노코,유태삼,정보통신,경기,2027-05-10
20442,홀리랜드테크놀러지,고춘자,건설,인천,2027-05-10
20443,동우특장차 ,김광열,기계금속,충남,2027-05-10
20444,경원벤텍,공경열,기계금속,경남,2027-05-10
20445,정화실업,이인호,섬유,대구,2027-05-10
20446,엠케이켐앤텍,"권혁석, 이태호(각자 대표)",화학,경기,2027-05-10
20447,안국인더스트리,안병무,기타,경기,2027-05-10
20448, 비츠로시스,이기재,전기전자,서울,2027-05-11
20449,뉴트리케어,김호범,식품,서울,2027-05-11
20450,레벨나인,김선혁,S/W,서울,2027-05-11
20451,아남자동기,조준호,기계금속,경기,2027-05-11
20452,아르고스다인,정승호,전기전자,경기,2027-05-11
20453,에스지티,신옥철,기계금속,경기,2027-05-11
20454,올리브스톤,김다혜,서비스,서울,2027-05-11
20455,두영이노베이션,홍창희,기계금속,경기,2027-05-11
20456,명인선재압연,권명길,기계금속,경기,2027-05-11
20457, 아드리엘,엄수원,S/W,서울,2027-05-11
20458, 아우름플래닛,우찬민,서비스,서울,2027-05-11
20459, 케이앤엠,민동근,전기전자,경기,2027-05-11
20460, 한텍시스템,한택규,기계금속,경기,2027-05-11
20461,스트라드비젼,김준환,S/W,경북,2027-05-11
20462,유디센터,이명철,기타,서울,2027-05-11
20463,탑전자산업,"고덕균,고세진",전기전자,대구,2027-05-11
20464,티지소프트 ,이효영,정보통신,전남,2027-05-11
20465,동해공영,이상백,기타,부산,2027-05-11
20466,정도,이석수,기타,경남,2027-05-11
20467,비엠인터내셔널,김성헌,기타,부산,2027-05-11
20468,잉글리시에그,송민우,기타,서울,2027-05-11
20469,신양정밀,전영두,기계금속,대구,2027-05-11
20470,유일코퍼레이션,"이인숙,류준상",섬유,경북,2027-05-11
20471,이티엠,조기연,기계금속,경기,2027-05-11
20472,진양금속,안재효,기타,부산,2027-05-11
20473,에디넷,이병걸,기타,부산,2027-05-11
20474,대신엘리베이터,김진영,건설,대구,2027-05-12
20475,비산이앤씨,황정범,기계금속,경북,2027-05-12
20476,서원에스앤씨,윤승한,기타,충북,2027-05-12
20477,포틱스노바테크닉스,김영태,전기전자,경기,2027-05-12
20478,네오테크 ,구본훈,전기전자,광주,2027-05-12
20479,삼원환경산업,남궁훈,기타,충남,2027-05-12
20480,에스에이치금속,송영윤,기계금속,경기,2027-05-12
20481, 디나텍,박현주,정보통신,전남,2027-05-12
20482,유엘신소재,유영도,기타,경기,2027-05-12
20483,창성파인텍,김태용,기계금속,경남,2027-05-12
20484,필립산업,김형진,기타,경기,2027-05-12
20485,MJ폴리텍,허명곤,화학,충남,2027-05-12
20486,미트벨리,김승수,식품,경남,2027-05-12
20487,천지건업,"조영휘,조홍준",기타,충남,2027-05-12
20488,에스케이인더스트리,김동현,기타,경남,2027-05-12
20489, 보국강업,박진수,기계금속,충남,2027-05-12
20490,지엠플랜트,유동민,바이오,부산,2027-05-12
20491,케이아이에스,강석동,정보통신,경남,2027-05-12
20492,아쿠아,김용현,건설,경기,2027-05-12
20493,세라에스이 ,심상구,전기전자,경기,2027-05-12
20494, 오토핸즈,"강귀호,김성준",서비스,서울,2027-05-12
20495,창일테크,손권수,기계금속,경기,2027-05-12
20496,한양에코텍,최창식,섬유,경북,2027-05-12
20497, 신미씨앤에프,"김홍교,최유성",식품,충남,2027-05-12
20498, 유아이시스,정정근,전기전자,충남,2027-05-12
20499,대한실드엔지니어링,이붕희,전기전자,경기,2027-05-12
20500,드림네트워크,이상무,전기전자,경기,2027-05-12
